CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,EstimatedSalaryINR
15628950,Coates,501,Germany,Male,25,6,"€ 114,774.35",10329691.5
15617206,Trentino,431,Germany,Male,42,8,"€ 126,153.24",11353791.6
15603741,MacDonnell,719,Spain,Male,40,4,"€ 176,091.31",15848217.9
15742607,Ermakov,850,Germany,Male,36,7,"€ 87,352.43",7861718.7
15747821,K?,554,Germany,Female,31,6,"€ 107,074.81",9636732.9
15612043,Hammonds,418,France,Male,36,7,"€ 69,157.93",6224213.7
15809558,Peppin,715,Spain,Male,31,7,"€ 149,970.59",13497353.1
15803750,Ball,750,Spain,Female,33,3,"€ 153,288.97",13796007.3
15704681,Yeh,766,Germany,Male,37,2,"€ 147,700.78",13293070.2
15667392,L?,652,Spain,Female,38,6,"€ 188,657.97",16979217.3
15738889,Shih,658,France,Male,42,8,"€ 103,764.55",9338809.5
15598838,Greco,659,France,Female,37,1,"€ 140,934.57",12684111.3
15579109,Napolitano,574,Germany,Male,35,5,"€ 15,118.20",1360638
15799042,Zaytseva,611,France,Male,38,7,"€ 63,202.00",5688180
15697042,Genovesi,738,Spain,Male,35,8,"€ 16,081.62",1447345.8
15696605,Angelo,571,French,Male,49,4,€ 523.00,47070
15802274,Waters,686,French,Female,44,7,"€ 181,757.19",16358147.1
15596808,Maclean,679,Spain,Male,33,4,"€ 1,173.23",105590.7
15705403,Seleznyova,617,Spain,Female,46,3,"€ 86,587.37",7792863.3
15732903,Fontenot,673,French,Male,39,7,"€ 109,545.56",9859100.4
15581968,Reid,745,French,Female,33,1,"€ 174,431.01",15698790.9
15683892,Fraser,677,Germany,Female,26,3,"€ 119,368.99",10743209.1
15595447,Tuan,613,Spain,Male,39,8,"€ 23,315.59",2098403.1
15569249,Howarth,576,FRA,Female,55,6,"€ 67,539.85",6078586.5
15656188,Davis,584,Spain,Female,30,5,"€ 185,201.58",16668142.2
15689661,Gorbunov,663,French,Male,22,6,"€ 131,827.15",11864443.5
15644934,Gentry,466,French,Male,26,9,"€ 10,842.46",975821.4
15721793,Chiu,510,Germany,Female,50,7,"€ 23,768.01",2139120.9
15687413,Sunderland,619,Spain,Female,38,6,"€ 117,616.29",10585466.1
15761286,Fan,696,Germany,Female,66,7,"€ 174,027.30",15662457
15658240,Parry,554,FRA,Female,44,9,"€ 115,091.38",10358224.2
15706232,Niu,595,FRA,Male,52,9,"€ 106,340.66",9570659.4
15583394,Zuyev,659,Germany,Male,39,8,"€ 198,103.32",17829298.8
15715643,Ijendu,662,French,Male,44,8,"€ 175,314.87",15778338.3
15644856,Bird,556,Spain,Male,38,2,"€ 150,679.65",13561168.5
15785488,Palmer,701,Spain,Female,39,9,"€ 110,043.88",9903949.2
15711571,Y?,587,Spain,Male,42,5,"€ 194,890.33",17540129.7
15778604,Nicholson,571,French,Female,47,7,"€ 112,366.98",10113028.2
15751180,Adams,539,French,Female,40,7,"€ 167,289.82",15056083.8
15748360,Cocci,644,Germany,Female,34,10,"€ 182,099.71",16388973.9
15770039,Kuo,572,Germany,Male,39,4,"€ 49,373.97",4443657.3
15685096,Trevisani,753,French,Female,50,4,€ 861.40,77526
15669501,Kuo,706,French,Male,35,5,"€ 81,718.37",7354653.3
15622631,H?,588,FRA,Male,44,8,"€ 49,324.03",4439162.7
15586699,Thomson,825,France,Male,32,9,"€ 9,751.03",877592.7
15702377,Knorr,627,Spain,Male,48,1,"€ 78,899.22",7100929.8
15577170,Manfrin,532,FRA,Male,60,5,"€ 13,889.73",1250075.7
15769451,Hayes,764,French,Female,44,1,"€ 11,467.38",1032064.2
15811877,Shao,700,FRA,Female,36,4,"€ 130,789.15",11771023.5
15648725,Sinclair,660,French,Male,41,3,"€ 108,665.89",9779930.1
15752801,Bradshaw,518,Germany,Male,29,9,"€ 160,303.08",14427277.2
15808175,Castiglione,557,FRA,Female,39,7,"€ 115,287.99",10375919.1
15681342,Hurst,639,FRA,Female,35,1,"€ 139,094.12",12518470.8
15589210,Adamson,557,FRA,Female,24,4,"€ 20,515.72",1846414.8
15696826,James,633,French,Female,32,1,"€ 36,642.65",3297838.5
15614962,Pavlova,623,Spain,Female,50,2,"€ 104,382.11",9394389.9
15689061,Davey,611,FRA,Male,68,5,"€ 146,448.01",13180320.9
15640074,Barrett,666,Spain,Female,47,5,"€ 166,650.90",14998581
15776156,Dolgorukova,521,France,Male,27,4,"€ 164,223.70",14780133
15739548,Johnson,775,France,Male,28,9,"€ 149,331.01",13439790.9
15662854,Manna,681,Germany,Male,48,5,"€ 73,066.72",6576004.8
15687688,Hou,564,Germany,Female,32,10,"€ 15,378.23",1384040.7
15715750,Okeke,646,Germany,Female,44,2,"€ 53,072.49",4776524.1
15571121,Kodilinyechukwu,670,French,Female,50,8,"€ 3,159.15",284323.5
15726466,Esposito,751,FRA,Male,43,1,"€ 125,920.54",11332848.6
15660390,Boyle,544,French,Female,33,6,"€ 124,113.04",11170173.6
15663942,Hsiung,639,FRA,Female,38,5,"€ 93,716.38",8434474.2
15638610,Kennedy,635,Germany,Female,65,5,"€ 155,799.86",14021987.4
15644446,Norton,672,France,Female,28,6,"€ 8,814.69",793322.1
15585892,Zakharov,639,French,Female,35,8,"€ 164,453.98",14800858.2
15609356,Chimaraoke,697,France,Female,25,1,"€ 87,803.32",7902298.8
15803378,Small,850,Spain,Male,44,8,"€ 183,617.32",16525558.8
15599440,McGregor,748,FRA,Female,34,8,"€ 53,584.03",4822562.7
15692408,Brown,463,Spain,Female,35,2,"€ 1,950.93",175583.7
15683168,Frederickson,572,FRA,Female,30,6,"€ 175,025.27",15752274.3
15790254,Wood,741,Spain,Male,50,1,"€ 13,018.96",1171706.4
15767729,Smith,646,Spain,Male,25,5,"€ 42,537.59",3828383.1
15768600,Harris,805,Germany,Male,50,9,"€ 62,989.82",5669083.8
15699839,Hall,637,French,Male,36,2,"€ 71,692.80",6452352
15786237,Pickworth,651,French,Male,28,7,€ 823.96,74156.4
15694530,Porter,672,French,Male,28,4,"€ 169,469.30",15252237
15796813,Storey,493,France,Male,54,3,"€ 150,159.95",13514395.5
15605791,Li,524,Germany,Male,29,9,"€ 32,063.30",2885697
15714087,McGill,624,Germany,Female,45,5,"€ 68,794.15",6191473.5
15711446,Sinclair,569,Spain,Female,51,3,"€ 75,084.96",6757646.4
15588123,Horton,677,FRA,Female,27,2,"€ 114,685.92",10321732.8
15748552,Sal,464,Germany,Male,37,4,"€ 143,665.44",12929889.6
15618410,Murray,718,Germany,Male,26,7,"€ 51,099.56",4598960.4
15672432,Giles,594,France,Female,53,4,"€ 5,408.74",486786.6
15610042,Brown,574,FRA,Male,33,8,"€ 103,006.27",9270564.3
15580914,Okechukwu,478,Spain,Male,48,0,"€ 44,147.95",3973315.5
15583680,White,615,Spain,Male,41,4,"€ 149,278.96",13435106.4
15813718,Kirillova,651,Spain,Male,45,4,"€ 193,009.21",17370828.9
15767264,Lawson,465,Germany,Male,53,1,"€ 74,898.80",6740892
15686461,Sarratt,558,France,Female,56,7,"€ 116,253.10",10462779
15678882,Hay,540,Germany,Male,37,3,"€ 19,374.08",1743667.2
15789611,Lin,568,Germany,Male,46,8,"€ 64,516.80",5806512
15668679,Ozerova,630,FRA,Male,31,0,"€ 34,475.14",3102762.6
15631685,Lambert,523,Germany,Male,60,1,"€ 57,061.71",5135553.9
15655658,Bulgakov,678,French,Female,48,2,"€ 32,301.88",2907169.2
15753591,He,438,FRA,Male,38,2,"€ 136,859.55",12317359.5
15617348,Uchechukwu,544,French,Male,44,1,"€ 69,244.24",6231981.6
15704581,Robertson,595,Germany,Male,34,2,"€ 156,309.52",14067856.8
15738487,Leworthy,678,FRA,Male,26,3,"€ 4,989.33",449039.7
15648069,Onyemachukwu,850,FRA,Female,36,6,"€ 190,194.95",17117545.5
15737627,Rivero,589,Germany,Female,20,2,"€ 3,529.72",317674.8
15731586,Lai,785,Spain,Female,31,2,"€ 81,778.72",7360084.8
15757467,Feng,563,Spain,Male,57,6,"€ 39,297.48",3536773.2
15597709,Hornung,602,FRA,Female,39,6,"€ 176,614.86",15895337.4
15720529,Schiavone,591,France,Male,29,6,"€ 108,684.65",9781618.5
15596797,Barnet,643,Spain,Male,43,1,"€ 145,764.40",13118796
15681755,Dennys,605,France,Female,32,5,"€ 42,135.28",3792175.2
15815271,Ritchie,755,Germany,Male,43,6,"€ 16,929.41",1523646.9
15682860,Lo,769,Spain,Male,38,6,"€ 104,393.78",9395440.2
15621546,Yuriev,620,French,Female,33,9,"€ 192,717.57",17344581.3
15705918,Howarth,725,France,Male,31,8,"€ 59,650.42",5368537.8
15684512,Gibson,818,Germany,Female,72,8,"€ 63,729.72",5735674.8
15671769,Zikoranachidimma,624,France,Female,71,4,"€ 73,679.59",6631163.1
15642934,Mason,669,Germany,Female,35,4,"€ 174,969.92",15747292.8
15594305,Rizzo,712,France,Female,32,1,"€ 1,703.58",153322.2
15789201,Thomson,603,Germany,Female,35,9,"€ 163,181.62",14686345.8
15706762,Ignatyev,597,French,Female,41,4,"€ 52,319.26",4708733.4
15766183,Ferguson,580,Germany,Male,76,2,"€ 51,672.08",4650487.2
15777994,Woods,718,France,Female,39,3,"€ 145,355.11",13081959.9
15568162,Sung,527,Spain,Male,53,8,"€ 51,711.57",4654041.3
15680643,Lo,729,Spain,Female,42,1,"€ 149,535.97",13458237.3
15761854,Burn,746,French,Female,24,4,"€ 94,105.00",8469450
15730793,Russell,699,Germany,Female,54,3,"€ 155,905.79",14031521.1
15692137,Jen,759,French,Female,46,2,"€ 138,380.11",12454209.9
15608595,Lo Duca,748,France,Female,39,3,"€ 97,734.30",8796087
15709459,Oluchi,698,Spain,Female,63,5,"€ 173,576.71",15621903.9
15775750,Yao,686,French,Male,37,9,"€ 27,596.39",2483675.1
15585855,Gould,679,France,Male,40,1,"€ 16,897.19",1520747.1
15752139,Salter,682,Germany,Male,36,5,"€ 36,895.99",3320639.1
15768295,Warner,778,France,Female,34,7,"€ 113,046.81",10174212.9
15766906,Salier,742,French,Female,25,4,"€ 129,933.50",11694015
15725776,Lazar,649,Germany,Male,24,7,"€ 133,091.32",11978218.8
15682576,Onyenachiya,763,France,Male,67,1,"€ 106,282.74",9565446.6
15704081,Findlay,595,Germany,Male,30,9,"€ 57,862.88",5207659.2
15719940,Gibbons,628,Germany,Female,51,10,"€ 12,628.61",1136574.9
15672894,McCawley,625,French,Female,36,8,"€ 198,914.80",17902332
15667451,Taylor,733,France,Male,36,5,"€ 109,127.54",9821478.6
15636767,Yang,665,Spain,Female,32,10,"€ 22,487.45",2023870.5
15571415,Okwudiliolisa,805,Germany,Male,56,6,"€ 46,791.09",4211198.1
15575605,Napolitano,725,France,Male,38,6,"€ 158,697.28",14282755.2
15649160,Vavilov,554,French,Female,38,3,"€ 194,138.36",17472452.4
15615832,Teague,675,Spain,Female,35,8,"€ 35,177.31",3165957.9
15600975,Chiemenam,556,French,Female,54,4,"€ 157,015.50",14131395
15690772,Hughes,635,Spain,Female,48,2,"€ 136,551.25",12289612.5
15565714,Cattaneo,601,France,Male,47,1,"€ 96,517.97",8686617.3
15763108,Davis,600,Germany,Male,53,7,"€ 93,629.66",8426669.4
15723884,Nekrasova,758,Spain,Male,40,3,"€ 96,097.65",8648788.5
15644453,Loggia,606,Germany,Female,41,4,"€ 156,476.36",14082872.4
15655464,Combes,640,French,Female,67,3,"€ 42,964.63",3866816.7
15783883,Onwuka,753,Germany,Female,38,1,"€ 122,021.33",10981919.7
15787693,Kharlamov,559,Spain,Male,38,3,"€ 56,311.39",5068025.1
15664793,Scott,754,Spain,Female,50,7,"€ 150,685.52",13561696.8
15642391,Lettiere,621,Germany,Male,51,4,"€ 177,740.58",15996652.2
15756538,Osonduagwuike,654,France,Female,37,5,"€ 71,492.28",6434305.2
15668830,Wan,650,Spain,Male,24,8,"€ 104,492.83",9404354.7
15796569,Donaldson,831,Spain,Female,44,10,"€ 47,729.33",4295639.7
15677112,Chukwufumnanya,519,FRA,Male,39,2,"€ 97,593.16",8783384.4
15815040,Ma,552,Germany,Female,42,8,"€ 186,869.58",16818262.2
15590434,Alexander,577,Spain,Male,41,4,"€ 135,227.23",12170450.7
15597536,Nkemjika,576,Spain,Male,45,5,"€ 135,244.87",12172038.3
15723989,Carroll,646,FRA,Male,40,5,"€ 179,473.26",16152593.4
15767358,Obioma,711,Germany,Female,45,1,"€ 50,610.62",4554955.8
15594812,Campbell,806,Spain,Female,37,2,"€ 75,232.02",6770881.8
15688210,Sims,670,FRA,Female,39,8,"€ 89,205.54",8028498.6
15681509,McKay,679,Spain,Female,28,9,"€ 61,761.77",5558559.3
15572390,Huang,850,Spain,Female,39,6,"€ 103,921.43",9352928.7
15801441,Campbell,670,Germany,Female,35,2,"€ 198,802.90",17892261
15783859,Boni,733,FRA,Female,24,3,"€ 9,617.24",865551.6
15575243,Gorbunova,764,France,Female,39,1,"€ 187,905.12",16911460.8
15773421,Genovese,673,French,Female,42,4,"€ 121,440.80",10929672
15788776,Landor,588,Germany,Male,49,6,"€ 36,292.94",3266364.6
15765257,Meng,564,Spain,Male,31,5,"€ 20,432.09",1838888.1
15661412,Wardell,715,French,Male,32,8,"€ 187,051.23",16834610.7
15636478,Williams,621,French,Male,31,7,"€ 148,689.13",13382021.7
15603683,Ofodile,796,Spain,Female,23,3,"€ 125,445.80",11290122
15651868,Clark,672,French,Male,34,6,"€ 22,736.06",2046245.4
15815443,Lo,527,Spain,Female,46,10,"€ 54,947.51",4945275.9
15682686,Chukwuemeka,722,France,Female,38,3,"€ 167,984.72",15118624.8
15697460,Lai,596,Germany,Male,34,4,"€ 4,802.27",432204.3
15748432,Arcuri,746,France,Female,32,4,"€ 72,909.75",6561877.5
15698271,Graham,523,FRA,Female,26,4,"€ 185,488.81",16693992.9
15808662,Krylov,624,France,Male,44,3,"€ 88,407.51",7956675.9
15690372,Henry,553,Spain,Male,38,1,"€ 184,544.59",16609013.1
15781875,Jamieson,850,Spain,Male,33,3,"€ 136,539.13",12288521.7
15801473,Moore,599,Germany,Male,33,2,"€ 85,045.92",7654132.8
15704509,Tan,492,French,Male,35,8,"€ 85,421.48",7687933.2
15694666,Thornton,707,Spain,Male,48,8,"€ 119,903.20",10791288
15731166,Macleod,743,FRA,Female,30,1,"€ 138,780.89",12490280.1
15728523,Rizzo,522,France,Male,41,5,"€ 14,789.90",1331091
15788442,Chukwukadibia,681,Spain,Female,57,2,"€ 131,964.66",11876819.4
15689781,Ts'ai,826,French,Female,49,0,"€ 178,709.98",16083898.2
15764226,Lu,630,Germany,Female,28,8,"€ 20,344.84",1831035.6
15809837,Kent,430,Germany,Female,66,6,"€ 172,852.06",15556685.4
15805212,Black,806,France,Female,67,1,"€ 103,945.58",9355102.2
15716082,Chukwubuikem,703,Spain,Male,39,6,"€ 183,656.12",16529050.8
15643056,McMillan,755,Germany,Female,38,1,"€ 10,333.78",930040.2
15654859,Ngozichukwuka,612,Spain,Female,63,2,"€ 122,109.58",10989862.2
15761158,Y?an,719,France,Female,54,7,"€ 125,041.52",11253736.8
15577515,Sung,554,Germany,Female,55,0,"€ 140,003.00",12600270
15723827,Macartney,683,France,Male,30,4,"€ 183,171.47",16485432.3
15646594,Ali,749,French,Male,41,5,"€ 61,128.29",5501546.1
15712877,Morley,724,Spain,Male,36,1,"€ 52,462.25",4721602.5
15598802,Martin,770,Spain,Male,30,8,"€ 50,839.85",4575586.5
15699340,Okorie,680,France,Male,37,4,"€ 61,240.87",5511678.3
15691150,Ku,699,FRA,Female,32,4,"€ 127,429.56",11468660.4
15608688,Andreyeva,442,French,Male,34,4,"€ 68,343.08",6150877.2
15737998,Cheng,529,France,Male,46,8,"€ 126,511.94",11386074.6
15735837,Hsia,574,Spain,Male,36,3,"€ 8,559.66",770369.4
15659100,Lane,605,French,Male,33,9,"€ 147,822.81",13304052.9
15609070,Findlay,515,Germany,Male,45,7,"€ 39,288.11",3535929.9
15650313,Okonkwo,632,Germany,Male,65,6,"€ 85,179.48",7666153.2
15627699,Pirogova,558,France,Male,32,10,"€ 190,019.61",17101764.9
15591010,McDonald,434,Germany,Male,55,8,"€ 96,405.88",8676529.2
15798895,Okonkwo,525,France,Female,59,6,"€ 83,342.73",7500845.7
15745375,Nnanna,640,Germany,Male,23,3,"€ 161,333.13",14519981.7
15775235,Ku,690,FRA,Female,36,6,"€ 81,292.33",7316309.7
15780088,Porter,607,Spain,Male,34,9,"€ 177,747.72",15997294.8
15649379,Somayina,850,France,Female,46,3,"€ 187,980.21",16918218.9
15713983,Mao,780,Germany,Male,34,5,"€ 177,235.21",15951168.9
15709252,Fuller,616,Germany,Female,28,10,"€ 29,835.37",2685183.3
15699238,Craig,618,Spain,Female,40,8,"€ 80,204.38",7218394.2
15732884,Trevisano,676,France,Male,29,7,"€ 189,268.81",17034192.9
15587297,Ruiz,507,French,Male,33,7,"€ 85,411.01",7686990.9
15684722,Fraser,490,FRA,Male,34,5,"€ 154,360.97",13892487.3
15621244,Gallo,678,FRA,Male,36,0,"€ 84,460.18",7601416.2
15744273,Waterhouse,637,Germany,Male,30,6,"€ 65,618.01",5905620.9
15682540,Cremonesi,602,FRA,Female,33,8,"€ 112,928.74",10163586.6
15636521,Feng,744,Spain,Female,30,1,"€ 142,210.94",12798984.6
15785339,H?,640,FRA,Female,50,9,"€ 82,559.77",7430379.3
15638983,Jara,684,FRA,Female,38,5,"€ 127,388.06",11464925.4
15654625,Wilson,495,Germany,Male,39,8,"€ 10,160.23",914420.7
15697310,O'Callaghan,559,Germany,Female,28,3,"€ 64,242.31",5781807.9
15678210,Robson,684,French,Male,38,5,"€ 198,355.28",17851975.2
15575438,Pease,613,France,Male,42,7,"€ 79,323.61",7139124.9
15632789,Maclean,794,FRA,Male,30,8,"€ 24,113.91",2170251.9
15621423,Lavrentyev,736,French,Female,42,7,"€ 41,921.06",3772895.4
15573520,Rhodes,692,Germany,Male,49,6,"€ 107,472.99",9672569.1
15740458,Murphy,703,Spain,Male,36,7,"€ 143,859.66",12947369.4
15762799,Alexander,720,Germany,Male,23,0,"€ 104,120.17",9370815.3
15686885,Nekrasov,777,Germany,Male,44,3,"€ 79,792.30",7181307
15565996,Arnold,653,French,Male,44,8,"€ 154,639.72",13917574.8
15662152,Trevisan,552,FRA,Female,38,9,"€ 57,850.10",5206509
15711742,Mason,708,French,Female,34,4,"€ 62,868.33",5658149.7
15701885,Tucker,647,France,Female,40,9,"€ 92,357.21",8312148.9
15774262,Hobson,597,Germany,Male,52,8,"€ 161,083.53",14497517.7
15567839,Gordon,501,French,Male,42,9,"€ 91,429.74",8228676.6
15644400,Anderson,709,France,Male,44,9,"€ 117,031.20",10532808
15797246,Terry,621,Germany,Female,34,2,"€ 44,857.40",4037166
15778290,Lappin,799,France,Male,70,8,"€ 36,483.52",3283516.8
15708714,Santiago,675,French,Female,33,6,"€ 34,045.61",3064104.9
15586183,Wallace,561,French,Female,35,5,"€ 59,981.62",5398345.8
15761733,King,707,France,Female,42,10,"€ 152,944.39",13764995.1
15773934,Fang,670,French,Male,33,6,"€ 66,979.06",6028115.4
15705343,May,649,Spain,Female,32,7,"€ 28,797.32",2591758.8
15593959,Travis,524,FRA,Male,28,1,"€ 51,670.82",4650373.8
15664615,Nnachetam,689,Germany,Female,30,5,"€ 41,865.72",3767914.8
15671014,Zhdanova,573,Spain,Female,72,8,"€ 96,015.53",8641397.7
15657778,Jefferson,657,France,Male,33,1,"€ 103,914.40",9352296
15585192,Cremonesi,686,Spain,Male,39,10,"€ 89,199.51",8027955.9
15592914,Fang,683,France,Female,29,9,"€ 48,849.89",4396490.1
15770995,Sinclair,753,Germany,Female,47,1,"€ 197,444.69",17770022.1
15570990,Begley,520,Spain,Female,30,4,"€ 145,160.96",13064486.4
15596165,Degtyarev,547,Germany,Male,25,4,"€ 52,309.80",4707882
15788131,Atkins,653,France,Male,47,6,"€ 50,695.93",4562633.7
15800773,Ikenna,648,Spain,Female,28,9,"€ 157,891.11",14210199.9
15690153,Sun,639,France,Female,37,4,"€ 181,850.74",16366566.6
15638989,Lettiere,711,France,Female,25,5,"€ 51,345.39",4621085.1
15623210,Smith,484,Germany,Female,55,8,"€ 137,519.92",12376792.8
15652658,Finch,721,FRA,Male,36,1,"€ 49,653.37",4468803.3
15684440,Monaldo,548,Germany,Male,32,2,"€ 55,867.38",5028064.2
15730287,Ugonna,679,French,Male,41,8,"€ 172,749.40",15547446
15720353,Chiang,553,French,Male,41,1,"€ 90,607.31",8154657.9
15767231,Sun,757,FRA,Male,36,7,"€ 130,861.95",11777575.5
15761554,Blackburn,581,FRA,Male,54,4,"€ 5,558.47",500262.3
15706637,Chang,718,Spain,Male,40,9,"€ 121,537.91",10938411.9
15690492,Palermo,625,France,Male,41,6,"€ 57,128.78",5141590.2
15694237,McEwan,744,Spain,Male,39,4,"€ 19,409.77",1746879.3
15729771,Davide,799,Germany,Male,31,9,"€ 88,604.89",7974440.1
15609823,Chieloka,751,Spain,Female,34,8,€ 479.54,43158.6
15793366,Humphreys,781,Germany,Male,35,7,"€ 173,837.54",15645378.6
15614813,Cocci,777,Germany,Female,46,0,€ 487.30,43857
15566495,Hanson,704,Spain,Female,24,2,"€ 35,600.25",3204022.5
15707602,Macleod,539,FRA,Female,47,2,"€ 166,929.43",15023648.7
15635244,Ritchie,716,FRA,Female,29,6,"€ 98,998.61",8909874.9
15805627,Nebechukwu,670,France,Male,37,2,"€ 54,229.74",4880676.6
15607986,Nnamutaezinwa,555,FRA,Male,40,10,"€ 105,720.09",9514808.1
15799785,Ikemefuna,679,Germany,Female,30,4,"€ 121,151.46",10903631.4
15699963,Scott,571,FRA,Male,38,1,"€ 154,844.22",13935979.8
15624595,Chiang,512,Spain,Female,35,5,"€ 18,785.48",1690693.2
15629750,Artyomova,697,France,Male,35,5,"€ 64,771.61",5829444.9
15651460,Hsieh,424,Spain,Male,34,7,"€ 16,250.61",1462554.9
15753550,Levien,684,FRA,Female,43,7,"€ 131,093.99",11798459.1
15594133,Erskine,697,Spain,Male,62,7,"€ 129,188.18",11626936.2
15772329,Fiorentino,580,Germany,Male,45,8,"€ 47,428.73",4268585.7
15591552,Okonkwo,600,France,Female,32,7,"€ 132,973.21",11967588.9
15750921,Monds,521,FRA,Male,37,5,"€ 84,908.20",7641738
15701687,Campbell,664,Spain,Male,44,7,"€ 57,338.56",5160470.4
15728906,Ibekwe,634,FRA,Male,77,5,"€ 161,579.85",14542186.5
15670029,Marcelo,445,France,Female,33,7,"€ 122,625.68",11036311.2
15763579,Castro,702,Germany,Female,36,2,"€ 52,909.87",4761888.3
15728010,Capon,485,France,Male,37,5,"€ 170,226.47",15320382.3
15663194,Voronova,582,Germany,Female,40,3,"€ 191,757.65",17258188.5
15736510,Loggia,605,Spain,Female,57,2,"€ 66,652.75",5998747.5
15745804,Law,628,France,Male,25,7,"€ 195,977.75",17637997.5
15631451,Grant,604,Spain,Female,28,6,"€ 69,056.26",6215063.4
15746995,Greco,724,Germany,Male,31,9,"€ 12,920.43",1162838.7
15730673,Dietz,567,Germany,Male,40,7,"€ 138,552.74",12469746.6
15734649,Martel,779,Spain,Female,55,0,"€ 22,832.71",2054943.9
15701081,Jarvis,785,France,Male,36,2,"€ 61,811.10",5562999
15632503,Meng,563,FRA,Female,32,0,"€ 191,604.27",17244384.3
15585928,Hay,821,Germany,Female,31,2,"€ 25,445.00",2290050
15648681,Voronoff,747,FRA,Female,47,5,"€ 129,964.56",11696810.4
15747757,Trevascus,600,Germany,Female,58,8,"€ 6,209.51",558855.9
15718921,Ho,625,Spain,Male,32,7,"€ 134,794.02",12131461.8
15571081,Hansen,773,FRA,Female,41,7,"€ 57,549.65",5179468.5
15734578,Craig,726,France,Female,53,1,"€ 28,367.21",2553048.9
15579583,Hall,641,Spain,Female,40,4,"€ 51,703.09",4653278.1
15622729,Sun,649,French,Female,46,2,"€ 66,602.70",5994243
15662189,Durant,434,Spain,Male,33,3,"€ 2,739.71",246573.9
15692718,Jackson,738,FRA,Female,38,7,"€ 69,227.42",6230467.8
15762716,Chigozie,762,Spain,Female,60,10,"€ 31,445.03",2830052.7
15724851,Farmer,507,Germany,Male,31,9,"€ 150,037.19",13503347.1
15587266,Douglas,606,Germany,Female,27,6,"€ 111,448.92",10030402.8
15675926,Ardis,655,Germany,Male,34,7,"€ 51,226.32",4610368.8
15706268,Smith,697,Germany,Male,51,1,"€ 53,581.14",4822302.6
15581871,Butler,504,Germany,Male,42,7,"€ 149,697.78",13472800.2
15666166,Pettry,653,FRA,Female,74,0,"€ 160,348.31",14431347.9
15671582,John,660,Spain,Male,38,6,"€ 154,641.91",13917771.9
15680901,Potter,652,French,Female,34,6,"€ 104,331.76",9389858.4
15642336,Shaw,669,France,Female,42,9,"€ 135,630.32",12206728.8
15653147,Boyle,594,French,Male,35,2,"€ 65,361.66",5882549.4
15571284,Elmore,756,Germany,Male,32,0,"€ 56,176.31",5055867.9
15591360,Udinesi,642,FRA,Female,33,4,"€ 60,059.47",5405352.3
15810485,Sun,486,Germany,Male,37,1,"€ 51,364.56",4622810.4
15611973,Tuan,804,France,Male,55,7,"€ 118,752.60",10687734
15735572,Lawrence,629,France,Male,59,9,"€ 116,848.79",10516391.1
15567860,Burrows,581,Spain,Female,44,7,"€ 45,026.23",4052360.7
15795690,Shao,667,FRA,Male,31,3,"€ 189,657.26",17069153.4
15706464,White,667,Spain,Male,35,4,"€ 57,213.46",5149211.4
15725028,Chialuka,679,France,Male,29,3,"€ 63,687.06",5731835.4
15751167,Toscano,680,FRA,Female,43,4,"€ 58,761.33",5288519.7
15633944,McKay,644,Spain,Male,32,3,"€ 14,187.78",1276900.2
15672637,Voronkov,571,France,Female,30,4,"€ 145,115.95",13060435.5
15680895,Sal,627,Spain,Female,35,7,"€ 187,718.26",16894643.4
15793825,Ikechukwu,536,FRA,Male,39,4,"€ 27,150.35",2443531.5
15611318,Kruglova,599,Spain,Male,33,4,"€ 111,622.76",10046048.4
15768474,Clements,744,Spain,Male,34,3,"€ 27,244.35",2451991.5
15716276,Kennedy,709,FRA,Female,34,2,"€ 57,029.66",5132669.4
15623668,Johnson,653,Germany,Male,31,2,"€ 25,183.01",2266470.9
15696361,Chung,648,Germany,Male,31,7,"€ 129,980.93",11698283.7
15607988,Garland,663,Germany,Female,37,8,"€ 118,716.63",10684496.7
15637891,Docherty,613,Germany,Female,43,4,"€ 20,134.07",1812066.3
15789865,Nnaife,620,France,Male,28,9,"€ 190,208.23",17118740.7
15627190,Lettiere,661,France,Male,51,6,"€ 68,021.90",6121971
15788224,Sanderson,669,Germany,Male,45,1,"€ 110,881.56",9979340.4
15702149,Fomin,767,Germany,Female,33,1,"€ 132,480.75",11923267.5
15708236,Wright,491,French,Female,72,6,"€ 7,032.95",632965.5
15568469,Buckley,653,French,Male,43,0,"€ 27,862.58",2507632.2
15764444,Pan,679,Germany,Male,58,8,"€ 87,008.17",7830735.3
15794204,Manna,687,France,Male,28,7,"€ 27,411.19",2467007.1
15807546,Chinwendu,837,France,Female,38,2,"€ 46,395.21",4175568.9
15782159,Ndubuagha,850,FRA,Male,28,8,"€ 194,245.29",17482076.1
15618703,White,663,Spain,Female,53,6,"€ 151,317.27",13618554.3
15793317,Hale,547,Spain,Female,22,7,"€ 118,142.79",10632851.1
15740487,Ross,627,FRA,Female,41,6,"€ 138,700.75",12483067.5
15722479,Ikenna,707,FRA,Male,37,1,"€ 6,035.51",543195.9
15688264,Nkemdilim,629,French,Female,43,0,"€ 41,263.69",3713732.1
15583067,McMillan,687,FRA,Female,36,4,"€ 63,185.05",5686654.5
15686670,Duke,588,France,Female,36,2,"€ 92,536.00",8328240
15593345,Bradbury,502,Germany,Female,33,6,"€ 158,736.07",14286246.3
